symbol,name,industry,close,marketCap,aboveSma12m,aboveSma200,aboveSma150,vcp,contractions,volatilityRatio,pe,peTrend,fcf,fcfTrend,eps,epsTrend,freeFloatPct,closelyHeldPct,employees,rulesPassed,rulesTotal,score
CHRD,Chord Energy Corporation Common Stock,Energy,142.88,7815231951,true,true,true,false,12,0.54,,unknown,,unknown,,unknown,,,676,6,12,5
S,SentinelOne Inc. Class A Common Stock,Technology,21.82,7479977236,true,true,true,false,12,323.07,,unknown,,unknown,,unknown,,,2900,6,12,5
BCPC,Balchem Corporation Common Stock,Industrials,178.38,5686401386,true,true,true,false,11,1,,unknown,,unknown,,unknown,,,1352,6,12,5
SIGI,Selective Insurance Group Inc. Common Stock,Finance,92.1,5486315860,true,true,true,false,7,0.89,,unknown,,unknown,,unknown,,,2800,6,12,5
LAUR,Laureate Education Inc. Common Stock,Real Estate,37.71,5194528366,true,true,true,false,14,1.53,,unknown,,unknown,,unknown,,,33900,6,12,5
CZR,Caesars Entertainment Inc. Common Stock,Consumer Discretionary,29.66,6042346234,true,true,true,false,12,5.28,,unknown,,unknown,,unknown,,,50000,6,12,5
CACC,Credit Acceptance Corporation Common Stock,Finance,573.09,5949006592,true,true,true,false,10,2.18,,unknown,,unknown,,unknown,,,2314,6,12,5
SHC,Sotera Health Company Common Stock,Health Care,18.8,5365046146,true,true,true,false,14,1.43,,unknown,,unknown,,unknown,,,3000,6,12,5
ACIW,ACI Worldwide Inc. Common Stock,Technology,52.13,5262796713,true,true,true,false,8,0.24,,unknown,,unknown,,unknown,,,2930,6,12,5
MTN,Vail Resorts Inc. Common Stock,Consumer Discretionary,146.6,5223874912,true,true,true,false,15,1.49,,unknown,,unknown,,unknown,,,47030,6,12,5
LSTR,Landstar System Inc. Common Stock,Industrials,193.38,6562722557,true,true,true,false,9,0.76,,unknown,,unknown,,unknown,,,1378,6,12,5
RIOT,Riot Platforms Inc. Common Stock ,Finance,20.04,7520189057,true,true,true,false,10,0.45,,unknown,,unknown,,unknown,,,816,6,12,5
AX,Axos Financial Inc. Common Stock,Finance,99.32,5649781948,true,true,true,false,10,0.65,,unknown,,unknown,,unknown,,,1989,6,12,5
ALGM,Allegro MicroSystems Inc. Common Stock,Technology,44.25,8248290536,true,true,true,false,13,0.64,,unknown,,unknown,,unknown,,,4250,6,12,5
QLYS,Qualys Inc. Common Stock,Technology,183.31,6341609633,true,true,true,false,6,9.67,,unknown,,unknown,,unknown,,,2718,6,12,5
VICR,Vicor Corporation Common Stock,Technology,253.5,11688056562,true,true,true,false,16,4.94,,unknown,,unknown,,unknown,,,1092,6,12,5
BC,Brunswick Corporation Common Stock,Industrials,82.3,5332828324,true,true,true,false,11,4.62,,unknown,,unknown,,unknown,,,14000,6,12,5
RDN,Radian Group Inc. Common Stock,Finance,37.05,4901763832,true,true,true,false,11,0.68,,unknown,,unknown,,unknown,,,900,6,12,5
ZETA,Zeta Global Holdings Corp. Class A Common Stock,Technology,28.83,7236722232,true,true,true,false,10,2.85,,unknown,,unknown,,unknown,,,3300,6,12,5
WK,Workiva Inc. Class A Common Stock,Technology,69.87,3802080017,true,true,true,false,13,23.97,,unknown,,unknown,,unknown,,,2887,6,12,5
REYN,Reynolds Consumer Products Inc. Common Stock,Consumer Discretionary,25.91,5461594344,true,true,true,false,13,0.47,,unknown,,unknown,,unknown,,,6000,6,12,5
TGTX,TG Therapeutics Inc. Common Stock,Health Care,49.28,7543242932,true,true,true,false,9,4.36,,unknown,,unknown,,unknown,,,399,6,12,5
MSM,MSC Industrial Direct Company Inc. Common Stock,Industrials,124.6,6958448731,true,true,true,false,14,353.97,,unknown,,unknown,,unknown,,,7284,6,12,5
MAC,Macerich Company (The) Common Stock,Real Estate,24.66,6992574188,true,true,true,false,10,0.07,,unknown,,unknown,,unknown,,,598,6,12,5
GHC,Graham Holdings Company Common Stock,Real Estate,1165.29,4934919249,true,true,true,false,16,7.07,,unknown,,unknown,,unknown,,,19920,6,12,5
ELF,e.l.f. Beauty Inc. Common Stock,Consumer Discretionary,93.66,5526688905,true,true,true,false,8,6.19,,unknown,,unknown,,unknown,,,849,6,12,5
SNDR,Schneider National Inc. Common Stock,Industrials,36.41,6382705733,true,true,true,false,15,2.89,,unknown,,unknown,,unknown,,,19000,6,12,5
SKY,Champion Homes Inc. Common Stock,Consumer Discretionary,93.21,5059451290,true,true,true,false,13,2.02,,unknown,,unknown,,unknown,,,9300,6,12,5
CROX,Crocs Inc. Common Stock,Consumer Discretionary,129.97,6231421398,true,true,true,false,12,0.26,,unknown,,unknown,,unknown,,,8010,6,12,5
HGTY,Hagerty Inc. Class A Common Stock,Finance,12.86,4418987652,true,true,true,false,8,6.77,,unknown,,unknown,,unknown,,,1891,6,12,5
NPO,Enpro Inc. Common Stock,Industrials,346.33,7331002961,true,true,true,false,17,0.68,,unknown,,unknown,,unknown,,,4000,6,12,5
VSAT,ViaSat Inc. Common Stock,Technology,81.41,11214700492,true,true,true,false,12,4.41,,unknown,,unknown,,unknown,,,7000,6,12,5
MTH,Meritage Homes Corporation Common Stock,Consumer Discretionary,72.23,4707524737,true,true,true,false,15,0.65,,unknown,,unknown,,unknown,,,1860,6,12,5
LGN,Legence Corp. Class A Common stock,Consumer Discretionary,70.04,7569606619,true,true,true,false,14,1.09,,unknown,,unknown,,unknown,,,7000,6,12,5
HCC,Warrior Met Coal Inc. Common Stock,Energy,98.63,5207869841,true,true,true,false,13,0.14,,unknown,,unknown,,unknown,,,1485,6,12,5
CVCO,Cavco Industries Inc. Common Stock When Issued,Consumer Discretionary,599.98,4613487412,true,true,true,false,14,2.68,,unknown,,unknown,,unknown,,,7700,6,12,5
SBRA,Sabra Health Care REIT Inc. Common Stock,Real Estate,20.31,5188448574,true,true,true,false,12,7.07,,unknown,,unknown,,unknown,,,58,6,12,5
ACAD,ACADIA Pharmaceuticals Inc. Common Stock,Health Care,29.01,4998583077,true,true,true,false,13,3.15,,unknown,,unknown,,unknown,,,798,6,12,5
TNL,Travel   Leisure Co. Common  Stock,Consumer Discretionary,73.69,4510139856,true,true,true,false,11,0.87,,unknown,,unknown,,unknown,,,19300,6,12,5
QTWO,Q2 Holdings Inc. Common Stock,Technology,64.41,4016265905,true,true,true,false,12,4.17,,unknown,,unknown,,unknown,,,2549,6,12,5
SRRK,Scholar Rock Holding Corporation Common Stock,Health Care,52.05,6338923928,true,true,true,false,13,1.44,,unknown,,unknown,,unknown,,,289,6,12,5
BDC,Belden Inc Common Stock,Industrials,137.59,5376768300,true,true,true,false,10,11.56,,unknown,,unknown,,unknown,,,8000,6,12,5
NJR,NewJersey Resources Corporation Common Stock,Utilities,54.97,5577692992,true,true,true,false,11,2.41,,unknown,,unknown,,unknown,,,1376,6,12,5
SAIC,Science Applications International Corporation Common Stock,Technology,124.34,5256699674,true,true,true,false,9,0.07,,unknown,,unknown,,unknown,,,23000,6,12,5
ECG,Everus Construction Group Inc. Common Stock,Consumer Discretionary,143.4,7322554082,true,true,true,false,13,0.11,,unknown,,unknown,,unknown,,,9400,6,12,5
CRNX,Crinetics Pharmaceuticals Inc. Common Stock,Health Care,84.75,8989028158,true,true,true,false,12,0.09,,unknown,,unknown,,unknown,,,594,6,12,5
CNR,Core Natural Resources Inc. Common Stock,Energy,95.87,4758627959,true,true,true,false,16,0.16,,unknown,,unknown,,unknown,,,4850,6,12,5
DOCN,DigitalOcean Holdings Inc. Common Stock,Technology,135.28,15906161524,true,true,true,false,13,5.28,,unknown,,unknown,,unknown,,,1462,6,12,5
AUGO,Aura Minerals Inc. Common Shares,Uncategorized,78.54,6580805574,true,true,true,false,15,0.19,,unknown,,unknown,,unknown,,,1337,6,12,5
AGX,Argan Inc. Common Stock,Consumer Discretionary,589.27,8261121680,true,true,true,false,8,5.89,,unknown,,unknown,,unknown,,,1409,6,12,5
AROC,Archrock Inc. Common Stock,Utilities,34.62,6070207965,true,true,true,false,12,12.53,,unknown,,unknown,,unknown,,,1350,6,12,5
KRC,Kilroy Realty Corporation Common Stock,Real Estate,36.03,4190612838,true,true,true,false,12,0.36,,unknown,,unknown,,unknown,,,241,6,12,5
FORM,FormFactor Inc. FormFactor Inc. Common Stock,Technology,138.16,10793159366,true,true,true,false,12,4.07,,unknown,,unknown,,unknown,,,2153,6,12,5
PECO,Phillips Edison & Company Inc. Common Stock,Real Estate,39.95,5141565000,true,true,true,false,10,24.65,,unknown,,unknown,,unknown,,,320,6,12,5
RSI,Rush Street Interactive Inc. Class A Common Stock,Consumer Discretionary,25.45,5898631961,true,true,true,false,7,6.05,,unknown,,unknown,,unknown,,,912,6,12,5
MRCY,Mercury Systems Inc Common Stock,Technology,113.36,6806506561,true,true,true,false,11,0.21,,unknown,,unknown,,unknown,,,2117,6,12,5
NE,Noble Corporation plc A Ordinary Shares,Energy,45.18,7212635409,true,true,true,false,9,0.61,,unknown,,unknown,,unknown,,,4500,6,12,5
HESM,Hess Midstream LP Class A Representing Limited Partner Interests,Energy,39.66,5090395940,true,true,true,false,14,1,,unknown,,unknown,,unknown,,,195,6,12,5
RUSHB,Rush Enterprises Inc. Class B,Consumer Discretionary,80.23,6243520824,true,true,true,false,14,0.88,,unknown,,unknown,,unknown,,,7937,6,12,5
LNTH,Lantheus Holdings Inc. Common Stock,Health Care,100.91,6586634756,true,true,true,false,10,9.66,,unknown,,unknown,,unknown,,,1193,6,12,5
ITRI,Itron Inc. Common Stock,Industrials,100.61,4405385219,true,true,true,false,14,0.1,,unknown,,unknown,,unknown,,,4987,6,12,5
FFIN,First Financial Bankshares Inc. Common Stock,Finance,34.86,4996396894,true,true,true,false,10,1.38,,unknown,,unknown,,unknown,,,1600,6,12,5
FELE,Franklin Electric Co. Inc. Common Stock,Consumer Discretionary,104.02,4598876485,true,true,true,false,17,0.18,,unknown,,unknown,,unknown,,,6500,6,12,5
SLAB,Silicon Laboratories Inc. Common Stock,Technology,219.29,7316997020,true,true,true,false,14,1.24,,unknown,,unknown,,unknown,,,1930,6,12,5
NOVT,Novanta Inc. Common Stock,Miscellaneous,168.75,6381748688,true,true,true,false,10,1.76,,unknown,,unknown,,unknown,,,3000,6,12,5
ASB,Associated Banc-Corp Common Stock,Finance,32.06,6054520068,true,true,true,false,12,0.02,,unknown,,unknown,,unknown,,,4129,6,12,5
CUZ,Cousins Properties Incorporated Common Stock,Real Estate,29.18,4803088052,true,true,true,false,16,0.31,,unknown,,unknown,,unknown,,,351,6,12,5
BOX,Box Inc. Class A Common Stock,Technology,32.29,4470544849,true,true,true,false,11,1.07,,unknown,,unknown,,unknown,,,2912,6,12,5
SON,Sonoco Products Company Common Stock,Consumer Discretionary,56.75,5611156420,true,true,true,false,9,2.94,,unknown,,unknown,,unknown,,,22000,6,12,5
RUSHA,Rush Enterprises Inc. Common Stock Cl A,Consumer Discretionary,82.13,6391379350,true,true,true,false,12,1.35,,unknown,,unknown,,unknown,,,7937,6,12,5
TCBI,Texas Capital Bancshares Inc. Common Stock,Finance,101.09,4394823962,true,true,true,false,11,2.21,,unknown,,unknown,,unknown,,,1785,6,12,5
IBOC,International Bancshares Corporation Common Stock,Finance,73.14,4548687334,true,true,true,false,13,0.22,,unknown,,unknown,,unknown,,,2319,6,12,5
BGC,BGC Group Inc. Class A Common Stock,Finance,11.16,5306206386,true,true,true,false,11,3.24,,unknown,,unknown,,unknown,,,4560,6,12,5
FTDR,Frontdoor Inc. Common Stock,Consumer Discretionary,83.75,5769815215,true,true,true,false,15,0.37,,unknown,,unknown,,unknown,,,2034,6,12,5
VKTX,Viking Therapeutics Inc. Common Stock,Health Care,33.63,3923038271,true,true,true,false,9,1.27,,unknown,,unknown,,unknown,,,65,6,12,5
FHI,Federated Hermes Inc. Common Stock,Finance,64.15,4789457026,true,true,true,false,13,0.17,,unknown,,unknown,,unknown,,,2091,6,12,5
IRT,Independence Realty Trust Inc. Common Stock,Real Estate,16.67,3929861932,true,true,true,false,5,1.86,,unknown,,unknown,,unknown,,,904,6,12,5
PJT,PJT Partners Inc. Class A Common Stock,Finance,170.96,7011344675,true,true,true,false,14,2.1,,unknown,,unknown,,unknown,,,1224,6,12,5
VCTR,Victory Capital Holdings Inc. Class A Common Stock,Finance,118.81,7307952249,true,true,true,false,12,0.06,,unknown,,unknown,,unknown,,,699,6,12,5
HASI,HA Sustainable Infrastructure Capital Inc. Common Stock,Finance,42.13,5413527633,true,true,true,false,10,16.23,,unknown,,unknown,,unknown,,,170,6,12,5
PLXS,Plexus Corp. Common Stock,Technology,274.2,7308005546,true,true,true,false,16,1.67,,unknown,,unknown,,unknown,,,20000,6,12,5
CNO,CNO Financial Group Inc. Common Stock,Finance,54.81,5071096345,true,true,true,false,11,5.45,,unknown,,unknown,,unknown,,,3300,6,12,5
SKYW,SkyWest Inc. Common Stock,Consumer Discretionary,105.6,4100271120,true,true,true,false,10,0.09,,unknown,,unknown,,unknown,,,15775,6,12,5
ENVA,Enova International Inc. Common Stock,Finance,263.91,6570929091,true,true,true,false,12,0.28,,unknown,,unknown,,unknown,,,1836,6,12,5
BLLN,BillionToOne Inc. Class A Common Stock,Health Care,93.91,4431334739,true,true,true,false,10,0.2,,unknown,,unknown,,unknown,,,713,6,12,5
SXT,Sensient Technologies Corporation Common Stock,Industrials,133.45,5680007128,true,true,true,false,12,0.68,,unknown,,unknown,,unknown,,,4070,6,12,5
MIRM,Mirum Pharmaceuticals Inc. Common Stock,Health Care,99.83,6482181825,true,true,true,false,13,0.76,,unknown,,unknown,,unknown,,,433,6,12,5
AMRX,Amneal Pharmaceuticals Inc. Class A Common Stock,Health Care,18.42,6415612633,true,true,true,false,13,12.38,,unknown,,unknown,,unknown,,,8700,6,12,5
VIAV,Viavi Solutions Inc. Common Stock,Technology,46.26,11414647043,true,true,true,false,12,1.92,,unknown,,unknown,,unknown,,,4100,6,12,5
OUT,OUTFRONT Media Inc. Common Stock,Real Estate,29.78,5245307775,true,true,true,false,9,23.95,,unknown,,unknown,,unknown,,,1986,6,12,5
SFBS,ServisFirst Bancshares Inc. Common Stock,Finance,90.53,4949502330,true,true,true,false,13,1.57,,unknown,,unknown,,unknown,,,684,6,12,5
AVT,Avnet Inc. Common Stock,Technology,98.63,8090035109,true,true,true,false,12,2.64,,unknown,,unknown,,unknown,,,14869,6,12,5
CALM,Cal-Maine Foods Inc. Common Stock,Consumer Staples,80.435,3773775330,true,true,true,false,16,0.23,,unknown,,unknown,,unknown,,,4909,6,12,5
BRZE,Braze Inc. Class A Common Stock,Technology,27.95,3426105382,true,true,true,false,9,2.15,,unknown,,unknown,,unknown,,,1988,6,12,5
EBC,Eastern Bankshares Inc. Common Stock,Finance,23.65,5404298205,true,true,true,false,12,0.37,,unknown,,unknown,,unknown,,,2450,6,12,5
VRNS,Varonis Systems Inc. Common Stock,Technology,43.17,4958527137,true,true,true,false,10,2.72,,unknown,,unknown,,unknown,,,2658,6,12,5
PAY,Paymentus Holdings Inc. Class A Common Stock,Real Estate,40.66,5120706047,true,true,true,false,15,2.43,,unknown,,unknown,,unknown,,,1340,6,12,5
NWE,NorthWestern Energy Group Inc. Common Stock,Utilities,70.82,4356694137,true,true,true,false,13,0.45,,unknown,,unknown,,unknown,,,1667,6,12,5
OSCR,Oscar Health Inc. Class A Common Stock,Health Care,31.55,9737749750,true,true,true,false,11,0.16,,unknown,,unknown,,unknown,,,2305,6,12,5
TFSL,TFS Financial Corporation Common Stock,Finance,17.505,4909150426,true,true,true,false,10,1.62,,unknown,,unknown,,unknown,,,958,6,12,5
UCB,United Community Banks Inc. Common Stock,Finance,36.63,4416680675,true,true,true,false,9,2.07,,unknown,,unknown,,unknown,,,3141,6,12,5
SKT,Tanger Inc. Common Stock,Real Estate,38.41,4412501967,true,true,true,false,10,1.89,,unknown,,unknown,,unknown,,,477,6,12,5
INTA,Intapp Inc. Common Stock,Technology,38.49,2966100792,true,true,true,false,12,7.89,,unknown,,unknown,,unknown,,,1336,6,12,5
MATX,Matson Inc. Common Stock,Consumer Discretionary,219.95,6577265587,true,true,true,false,14,0.12,,unknown,,unknown,,unknown,,,4170,6,12,5
DORM,Dorman Products Inc. Common Stock,Consumer Discretionary,133.7,3967630127,true,true,true,false,14,1.33,,unknown,,unknown,,unknown,,,3871,6,12,5
WGS,GeneDx Holdings Corp. Class A Common Stock,Technology,77.39,2307966448,true,true,true,false,8,39.79,,unknown,,unknown,,unknown,,,1300,6,12,5
NAVN,Navan Inc. Class A Common Stock,Technology,28.72,7304393845,true,true,true,false,15,2.61,,unknown,,unknown,,unknown,,,3700,6,12,5
PSMT,PriceSmart Inc. Common Stock,Consumer Discretionary,179.99,5554585715,true,true,true,false,10,7.37,,unknown,,unknown,,unknown,,,13000,6,12,5
LGND,Ligand Pharmaceuticals Incorporated Common Stock,Health Care,291.77,5816612638,true,true,true,false,7,2.67,,unknown,,unknown,,unknown,,,47,6,12,5
TREX,Trex Company Inc. Common Stock,Basic Materials,48.75,4965928013,true,true,true,false,10,1.95,,unknown,,unknown,,unknown,,,1839,6,12,5
EPR,EPR Properties Common Stock,Real Estate,60.5,4634839781,true,true,true,false,11,0.74,,unknown,,unknown,,unknown,,,54,6,12,5
BRC,Brady Corporation Common Stock,Consumer Discretionary,94.26,4440851585,true,true,true,false,9,0.5,,unknown,,unknown,,unknown,,,6400,6,12,5
HAE,Haemonetics Corporation Common Stock,Health Care,90.27,4107018794,true,true,true,false,9,0.06,,unknown,,unknown,,unknown,,,3009,6,12,5
INDB,Independent Bank Corp. Common Stock,Finance,86.04,4075637278,true,true,true,false,11,0.85,,unknown,,unknown,,unknown,,,2294,6,12,5
HNGE,Hinge Health Inc. Class A Common Stock,Technology,87.87,7090618422,true,true,true,false,9,0.35,,unknown,,unknown,,unknown,,,1437,6,12,5
PII,Polaris Inc. Common Stock,Consumer Discretionary,68.33,3888217795,true,true,true,false,9,1.9,,unknown,,unknown,,unknown,,,14500,6,12,5
VSEC,VSE Corporation Common Stock,Consumer Discretionary,243.48,6833259383,true,true,true,false,11,0.41,,unknown,,unknown,,unknown,,,1600,6,12,5
FIBK,First Interstate BancSystem Inc. Common Stock (DE),Finance,38.89,3706396166,true,true,true,false,10,1.36,,unknown,,unknown,,unknown,,,3376,6,12,5
CARG,CarGurus Inc. Class A Common Stock ,Technology,35.77,3186158308,true,true,true,false,8,0.54,,unknown,,unknown,,unknown,,,1218,6,12,5
WHD,Cactus Inc. Class A Common Stock,Consumer Discretionary,73.45,5889178179,true,true,true,false,13,0,,unknown,,unknown,,unknown,,,1500,6,12,5
BANF,BancFirst Corporation Common Stock,Finance,114.93,3861503763,true,true,true,false,7,0.97,,unknown,,unknown,,unknown,,,2260,6,12,5
ICUI,ICU Medical Inc. Common Stock,Health Care,182.51,4564034505,true,true,true,false,11,0.75,,unknown,,unknown,,unknown,,,13000,6,12,5
GNW,Genworth Financial Inc Common Stock,Finance,10.09,3812516963,true,true,true,false,15,0.05,,unknown,,unknown,,unknown,,,3100,6,12,5
COLD,Americold Realty Trust Inc. Common Stock,Real Estate,14.5,4139467990,true,true,true,false,13,1.4,,unknown,,unknown,,unknown,,,12690,6,12,5
TPC,Tutor Perini Corporation Common Stock,Consumer Discretionary,97.22,5110769555,true,true,true,false,11,0.14,,unknown,,unknown,,unknown,,,7400,6,12,5
USLM,United States Lime & Minerals Inc. Common Stock,Industrials,117.64,3374899023,true,true,true,false,6,0.7,,unknown,,unknown,,unknown,,,346,6,12,5
TEX,Terex Corporation Common Stock,Industrials,67.34,7696962000,true,true,true,false,14,1.06,,unknown,,unknown,,unknown,,,10700,6,12,5
NVST,Envista Holdings Corporation Common Stock,Health Care,27.64,4439473477,true,true,true,false,8,1.19,,unknown,,unknown,,unknown,,,12000,6,12,5
FULT,Fulton Financial Corporation Common Stock,Finance,24.47,4671679357,true,true,true,false,12,1.26,,unknown,,unknown,,unknown,,,3400,6,12,5
WSC,WillScot Holdings Corporation Class A Common Stock,Industrials,23.58,4272482790,true,true,true,false,11,2.22,,unknown,,unknown,,unknown,,,4700,6,12,5
UNF,Unifirst Corporation Common Stock,Consumer Discretionary,286.47,5180573039,true,true,true,false,13,0.81,,unknown,,unknown,,unknown,,,16000,6,12,5
PLMR,Palomar Holdings Inc. Common stock,Finance,123.92,3261287277,true,true,true,false,13,6.59,,unknown,,unknown,,unknown,,,439,6,12,5
GRAL,GRAIL Inc. Common Stock ,Health Care,69.95,3124403068,true,true,true,false,11,1.22,,unknown,,unknown,,unknown,,,910,6,12,5
GBDC,Golub Capital BDC Inc. Common Stock,Finance,13.12,3406628848,true,true,true,false,10,3.45,,unknown,,unknown,,unknown,,,875,6,12,5
EXPO,Exponent Inc. Common Stock,Consumer Discretionary,66.19,3147075300,true,true,true,false,13,2.97,,unknown,,unknown,,unknown,,,1012,6,12,5
ARQT,Arcutis Biotherapeutics Inc. Common Stock,Health Care,25.61,3218971121,true,true,true,false,11,0.39,,unknown,,unknown,,unknown,,,354,6,12,5
TVTX,Travere Therapeutics Inc. Common Stock,Health Care,63.53,5988406539,true,true,true,false,14,0.56,,unknown,,unknown,,unknown,,,497,6,12,5
